,symbol,date,stop,targets,trades
408,SOFI,2023-04-14,5.91,"[5.969799999999999, 5.999699999999999]","[(1681479180000, 5.9399, 1), (1681479240000, 5.91, -1)]"
409,SOFI,2023-05-01,5.96,"[6.1000000000000005, 6.170000000000001]","[(1682948100000, 6.03, 1), (1682948160000, 5.96, -1)]"
410,SOFI,2023-05-05,4.9907,"[5.049299999999999, 5.078599999999998]","[(1683293520000, 5.02, 1), (1683293700000, 5.049299999999999, -0.5), (1683293820000, 5.02, -0.5)]"
411,SOFI,2023-05-10,5.49,"[5.529999999999999, 5.549999999999999]","[(1683725760000, 5.51, 1), (1683725820000, 5.529999999999999, -0.5), (1683725880000, 5.49, -0.5)]"
412,SOFI,2023-06-07,7.75,"[7.93, 8.02]","[(1686144720000, 7.84, 1), (1686144960000, 7.75, -1)]"
413,SOFI,2023-06-13,9.24,"[9.42, 9.51]","[(1686663300000, 9.33, 1), (1686663360000, 9.24, -1)]"
414,NCLH,2023-02-02,16.37,"[16.49, 16.549999999999997]","[(1675348380000, 16.43, 1), (1675348500000, 16.37, -1)]"
415,NCLH,2023-02-07,16.91,"[17.029799999999998, 17.089699999999997]","[(1675780560000, 16.9699, 1), (1675780680000, 17.029799999999998, -0.5), (1675781580000, 17.38, -0.5)]"
416,NCLH,2023-03-29,12.71,"[12.829999999999998, 12.889999999999997]","[(1680096780000, 12.77, 1), (1680096840000, 12.71, -1)]"
417,NCLH,2023-05-04,14.615,"[14.845, 14.96]","[(1683207120000, 14.73, 1), (1683207180000, 14.615, -1)]"
418,ONON,2023-06-02,27.92,"[28.339999999999996, 28.549999999999994]","[(1685712840000, 28.13, 1), (1685714040000, 28.339999999999996, -0.5), (1685714280000, 28.15, -0.5)]"
419,SRPT,2023-05-10,131.49,"[134.48000000000002, 135.97500000000002]","[(1683725640000, 132.985, 1), (1683725760000, 134.48000000000002, -0.5), (1683725880000, 132.5, -0.5)]"
420,SRPT,2023-05-15,149.22,"[151.11999999999998, 152.06999999999996]","[(1684157580000, 150.17, 1), (1684157880000, 149.22, -1)]"
421,S,2023-05-25,20.11,"[20.29, 20.38]","[(1685021700000, 20.2, 1), (1685021760000, 20.11, -1)]"
422,S,2023-05-30,21.44,"[21.969999999999995, 22.234999999999992]","[(1685453640000, 21.705, 1), (1685454180000, 21.44, -1)]"
423,S,2023-06-12,15.51,"[15.81, 15.96]","[(1686576780000, 15.66, 1), (1686576900000, 15.51, -1)]"
424,S,2023-06-16,17.03,"[17.17, 17.240000000000002]","[(1686922380000, 17.1, 1), (1686922440000, 17.17, -0.5), (1686922740000, 17.03, -0.5)]"
425,CTLT,2023-02-06,68.51,"[69.77, 70.39999999999999]","[(1675694040000, 69.14, 1), (1675694100000, 68.51, -1)]"
426,CTLT,2023-05-19,34.33,"[35.81, 36.550000000000004]","[(1684503240000, 35.07, 1), (1684503300000, 34.33, -1)]"
427,W,2023-02-02,68.41,"[70.58000000000001, 71.66500000000002]","[(1675348380000, 69.495, 1), (1675348440000, 70.58000000000001, -0.5), (1675348680000, 69.75, -0.5)]"
428,W,2023-05-04,34.85,"[37.7498, 39.1997]","[(1683207240000, 36.2999, 1), (1683207960000, 37.7498, -0.5), (1683208080000, 36.66, -0.5)]"
429,W,2023-06-02,43.99,"[45.01, 45.519999999999996]","[(1685712840000, 44.5, 1), (1685712900000, 43.99, -1)]"
430,W,2023-06-07,50.69,"[53.230000000000004, 54.50000000000001]","[(1686144780000, 51.96, 1), (1686146640000, 50.69, -1)]"
431,GNRC,2023-05-03,108.4801,"[111.3597, 112.79950000000001]","[(1683120840000, 109.9199, 1), (1683120900000, 111.3597, -0.5), (1683121320000, 110.99, -0.5)]"
432,GPS,2023-03-30,9.48,"[9.57, 9.615]","[(1680183360000, 9.525, 1), (1680183660000, 9.57, -0.5), (1680184080000, 9.55, -0.5)]"
433,FHN,2023-03-20,15.25,"[15.469999999999999, 15.579999999999998]","[(1679319300000, 15.36, 1), (1679319360000, 15.25, -1)]"
434,FHN,2023-05-05,10.28,"[10.62, 10.79]","[(1683293640000, 10.45, 1), (1683293700000, 10.62, -0.5), (1683293760000, 10.58, -0.5)]"
435,FHN,2023-06-05,11.04,"[11.130000000000003, 11.175000000000004]","[(1685972340000, 11.085, 1), (1685972400000, 11.04, -1)]"
436,X,2023-03-01,31.11,"[31.468000000000004, 31.647000000000006]","[(1677681180000, 31.289, 1), (1677681240000, 31.11, -1)]"
437,X,2023-03-14,27.5501,"[27.749899999999997, 27.849799999999995]","[(1678800960000, 27.65, 1), (1678801080000, 27.749899999999997, -0.5), (1678801140000, 27.59, -0.5)]"
438,X,2023-03-17,24.8501,"[25.2499, 25.4498]","[(1679059920000, 25.05, 1), (1679060160000, 25.2499, -0.5), (1679060340000, 24.98, -0.5)]"
439,X,2023-03-21,25.42,"[25.6, 25.69]","[(1679405700000, 25.51, 1), (1679405760000, 25.6, -0.5), (1679406480000, 25.72, -0.5)]"
440,X,2023-03-27,25.35,"[25.53, 25.62]","[(1679924100000, 25.44, 1), (1679924160000, 25.35, -1)]"
441,X,2023-04-11,25.73,"[25.929999999999996, 26.029999999999994]","[(1681220100000, 25.83, 1), (1681220340000, 25.929999999999996, -0.5), (1681220520000, 25.85, -0.5)]"
442,X,2023-05-08,22.0349,"[22.3251, 22.4702]","[(1683552900000, 22.18, 1), (1683553020000, 22.0349, -1)]"
443,X,2023-06-02,21.57,"[21.75, 21.84]","[(1685712840000, 21.66, 1), (1685712900000, 21.57, -1)]"
444,RMBS,2023-05-30,67.323,"[68.07700000000001, 68.45400000000002]","[(1685453580000, 67.7, 1), (1685454000000, 68.07700000000001, -0.5), (1685454120000, 67.6, -0.5)]"
445,CFLT,2023-05-30,29.85,"[30.11, 30.24]","[(1685453580000, 29.98, 1), (1685453640000, 30.11, -0.5), (1685453820000, 29.92, -0.5)]"
446,RRC,2023-04-03,27.16,"[27.48, 27.64]","[(1680528900000, 27.32, 1), (1680528960000, 27.48, -0.5), (1680529140000, 27.2, -0.5)]"
447,RRC,2023-04-10,26.7,"[26.900000000000002, 27.000000000000004]","[(1681133640000, 26.8, 1), (1681133820000, 26.900000000000002, -0.5), (1681134900000, 27.41, -0.5)]"
448,RRC,2023-05-19,29.75,"[30.07, 30.23]","[(1684503300000, 29.91, 1), (1684503960000, 30.07, -0.5), (1684504320000, 29.95, -0.5)]"
449,SWN,2023-04-03,5.16,"[5.199999999999999, 5.219999999999999]","[(1680528840000, 5.18, 1), (1680528900000, 5.199999999999999, -0.5), (1680529020000, 5.14, -0.5)]"
450,SWN,2023-06-13,5.28,"[5.3, 5.31]","[(1686663240000, 5.29, 1), (1686663300000, 5.3, -0.5), (1686663540000, 5.3, -0.5)]"
451,NYCB,2023-03-20,8.56,"[8.74, 8.83]","[(1679319420000, 8.65, 1), (1679319600000, 8.74, -0.5), (1679320140000, 8.83, -0.5)]"
452,NYCB,2023-05-05,9.8171,"[9.922899999999998, 9.975799999999998]","[(1683293640000, 9.87, 1), (1683293760000, 9.922899999999998, -0.5), (1683294000000, 9.83, -0.5)]"
453,ZI,2023-03-14,22.43,"[22.910000000000004, 23.150000000000006]","[(1678800780000, 22.67, 1), (1678800840000, 22.43, -1)]"
454,ZI,2023-06-05,26.46,"[26.814999999999998, 26.992499999999996]","[(1685972040000, 26.6375, 1), (1685972100000, 26.814999999999998, -0.5), (1685972160000, 26.2755, -0.5)]"
455,ZI,2023-06-28,24.9475,"[25.4725, 25.735]","[(1687959120000, 25.21, 1), (1687959180000, 25.4725, -0.5), (1687959240000, 25.36, -0.5)]"
456,CMA,2023-04-14,44.555,"[44.824999999999996, 44.959999999999994]","[(1681479420000, 44.69, 1), (1681479480000, 44.824999999999996, -0.5), (1681479540000, 44.555, -0.5)]"
457,CMA,2023-05-05,35.24,"[36.10999999999999, 36.54499999999999]","[(1683293640000, 35.675, 1), (1683293760000, 35.24, -1)]"
458,CMA,2023-06-05,41.1,"[41.660000000000004, 41.940000000000005]","[(1685972160000, 41.38, 1), (1685972460000, 41.1, -1)]"
459,VFC,2023-03-20,21.76,"[21.919999999999998, 21.999999999999996]","[(1679319480000, 21.84, 1), (1679319660000, 21.919999999999998, -0.5), (1679319960000, 21.875, -0.5)]"
460,VFC,2023-04-14,23.08,"[23.380000000000003, 23.530000000000005]","[(1681479180000, 23.23, 1), (1681479540000, 23.08, -1)]"
461,WAL,2023-03-14,34.7015,"[37.0983, 38.2967]","[(1678801560000, 35.8999, 1), (1678801620000, 34.7015, -1)]"
462,WAL,2023-03-27,34.6101,"[35.689899999999994, 36.22979999999999]","[(1679924040000, 35.15, 1), (1679924760000, 35.689899999999994, -0.5), (1679924940000, 35.37, -0.5)]"
463,WAL,2023-03-30,36.64,"[37.217, 37.5055]","[(1680183240000, 36.9285, 1), (1680183360000, 36.64, -1)]"
464,WAL,2023-04-14,32.4,"[33.080000000000005, 33.42000000000001]","[(1681479300000, 32.74, 1), (1681479420000, 32.4, -1)]"
465,WAL,2023-04-19,37.741,"[38.519000000000005, 38.90800000000001]","[(1681911360000, 38.13, 1), (1681911420000, 38.519000000000005, -0.5), (1681911720000, 37.741, -0.5)]"
466,WAL,2023-05-08,29.03,"[31.1498, 32.2097]","[(1683553020000, 30.0899, 1), (1683553200000, 29.03, -1)]"
467,WAL,2023-05-16,31.6,"[32.306599999999996, 32.65989999999999]","[(1684244280000, 31.9533, 1), (1684244760000, 31.6, -1)]"
468,WAL,2023-05-17,34.62,"[35.86000000000001, 36.48000000000001]","[(1684330320000, 35.24, 1), (1684330920000, 35.86000000000001, -0.5), (1684330980000, 35.26, -0.5)]"
469,WAL,2023-06-02,35.4,"[36.32, 36.78]","[(1685712900000, 35.86, 1), (1685713320000, 36.32, -0.5), (1685713500000, 36.05, -0.5)]"
470,HAS,2023-02-16,59.11,"[59.730000000000004, 60.040000000000006]","[(1676558040000, 59.42, 1), (1676558100000, 59.730000000000004, -0.5), (1676558640000, 60.1726, -0.5)]"
471,AR,2023-05-08,21.4,"[21.480000000000004, 21.520000000000007]","[(1683553080000, 21.44, 1), (1683553200000, 21.4, -1)]"
472,AR,2023-06-05,21.74,"[21.8616, 21.9224]","[(1685972220000, 21.8008, 1), (1685972400000, 21.74, -1)]"
473,ZION,2023-04-14,30.81,"[31.110000000000003, 31.260000000000005]","[(1681479480000, 30.96, 1), (1681479600000, 30.81, -1)]"
474,ZION,2023-05-05,22.2315,"[22.648500000000002, 22.857000000000003]","[(1683293640000, 22.44, 1), (1683293700000, 22.648500000000002, -0.5), (1683293760000, 22.84, -0.5)]"
475,ZION,2023-05-08,25.18,"[26.060000000000002, 26.500000000000004]","[(1683552720000, 25.62, 1), (1683552780000, 26.060000000000002, -0.5), (1683553020000, 25.6, -0.5)]"
476,ZION,2023-05-23,28.62,"[28.9746, 29.151899999999998]","[(1684849020000, 28.7973, 1), (1684849140000, 28.9746, -0.5), (1684849560000, 29.03, -0.5)]"
477,ZION,2023-06-02,28.17,"[28.65, 28.889999999999997]","[(1685712960000, 28.41, 1), (1685713020000, 28.65, -0.5), (1685713500000, 28.5, -0.5)]"
478,LYFT,2023-03-14,9.03,"[9.186000000000002, 9.264000000000003]","[(1678800900000, 9.108, 1), (1678800960000, 9.186000000000002, -0.5), (1678801620000, 9.1825, -0.5)]"
479,AA,2023-02-06,53.34,"[54.16, 54.56999999999999]","[(1675694400000, 53.75, 1), (1675694520000, 53.34, -1)]"
480,AA,2023-03-01,50.53,"[51.19, 51.519999999999996]","[(1677681420000, 50.86, 1), (1677681900000, 51.19, -0.5), (1677682920000, 52.28, -0.5)]"
481,AA,2023-05-05,34.87,"[35.13, 35.260000000000005]","[(1683293640000, 35, 1), (1683293760000, 35.13, -0.5), (1683293820000, 35.0407, -0.5)]"
482,AA,2023-05-08,37.15,"[37.707, 37.9855]","[(1683553020000, 37.4285, 1), (1683554460000, 37.15, -1)]"
483,AA,2023-06-02,34.08,"[34.44, 34.62]","[(1685712780000, 34.26, 1), (1685712840000, 34.08, -1)]"
484,AA,2023-06-14,37.1095,"[37.3305, 37.441]","[(1686749640000, 37.22, 1), (1686749700000, 37.1095, -1)]"
485,OPCH,2023-06-05,29.45,"[29.8272, 30.015800000000002]","[(1685971920000, 29.6386, 1), (1685971980000, 29.45, -1)]"
486,OPCH,2023-06-26,31.15,"[31.490000000000002, 31.660000000000004]","[(1687786500000, 31.32, 1), (1687786680000, 31.15, -1)]"
487,MARA,2023-02-02,7.84,"[8.120000000000001, 8.260000000000002]","[(1675348380000, 7.98, 1), (1675348560000, 8.120000000000001, -0.5), (1675348620000, 7.99, -0.5)]"
488,MARA,2023-03-13,5.48,"[5.68, 5.779999999999999]","[(1678714380000, 5.58, 1), (1678714500000, 5.48, -1)]"
489,MARA,2023-03-14,7.31,"[7.53, 7.640000000000001]","[(1678801020000, 7.42, 1), (1678801080000, 7.53, -0.5), (1678801320000, 7.465, -0.5)]"
490,MARA,2023-03-17,8.08,"[8.319999999999999, 8.439999999999998]","[(1679060220000, 8.2, 1), (1679060340000, 8.08, -1)]"
491,MARA,2023-03-29,7.49,"[7.59, 7.64]","[(1680096720000, 7.54, 1), (1680096780000, 7.59, -0.5), (1680098040000, 7.9114, -0.5)]"
492,MARA,2023-04-14,11.94,"[12.299999999999999, 12.479999999999999]","[(1681479120000, 12.12, 1), (1681479180000, 11.94, -1)]"
493,MARA,2023-04-26,9.7,"[9.9998, 10.149700000000001]","[(1682515980000, 9.8499, 1), (1682516400000, 9.7, -1)]"
494,MARA,2023-05-15,8.9,"[9.159999999999998, 9.289999999999997]","[(1684157580000, 9.03, 1), (1684158000000, 9.159999999999998, -0.5), (1684158480000, 9.13, -0.5)]"
495,MARA,2023-06-30,13.36,"[13.818200000000001, 14.047300000000002]","[(1688132580000, 13.5891, 1), (1688132820000, 13.36, -1)]"
496,WOLF,2023-02-02,84.76,"[85.55999999999999, 85.95999999999998]","[(1675348680000, 85.16, 1), (1675348740000, 85.55999999999999, -0.5), (1675348920000, 85.95999999999998, -0.5)]"
497,WOLF,2023-06-13,56.29,"[56.99, 57.34]","[(1686663240000, 56.64, 1), (1686663360000, 56.29, -1)]"
498,WOLF,2023-06-26,51.6,"[52.4, 52.8]","[(1687786560000, 52, 1), (1687786980000, 51.6, -1)]"
499,PBF,2023-02-16,44.54,"[45.699999999999996, 46.279999999999994]","[(1676558160000, 45.12, 1), (1676558340000, 45.699999999999996, -0.5), (1676558880000, 46.02, -0.5)]"
500,PBF,2023-04-03,43.83,"[44.21000000000001, 44.40000000000001]","[(1680528960000, 44.02, 1), (1680529020000, 43.83, -1)]"
501,M,2023-03-30,17.69,"[17.789999999999996, 17.839999999999993]","[(1680183480000, 17.74, 1), (1680183540000, 17.789999999999996, -0.5), (1680183600000, 17.69, -0.5)]"
502,M,2023-05-24,15.63,"[15.85, 15.959999999999999]","[(1684935120000, 15.74, 1), (1684935180000, 15.85, -0.5), (1684935360000, 15.715, -0.5)]"
503,SEDG,2023-05-04,294.34,"[303.2, 307.63]","[(1683207240000, 298.77, 1), (1683207780000, 294.34, -1)]"
504,GME,2023-06-13,25.53,"[25.83, 25.979999999999997]","[(1686663420000, 25.68, 1), (1686663480000, 25.83, -0.5), (1686663600000, 25.979999999999997, -0.5)]"
505,RIG,2023-02-01,6.83,"[7.050000000000001, 7.160000000000001]","[(1675261980000, 6.94, 1), (1675262040000, 7.050000000000001, -0.5), (1675263000000, 7.16, -0.5)]"
506,RIG,2023-03-27,5.82,"[5.8797999999999995, 5.909699999999999]","[(1679924220000, 5.8499, 1), (1679924280000, 5.82, -1)]"
507,RIG,2023-03-29,6.73,"[6.83, 6.88]","[(1680096900000, 6.78, 1), (1680097020000, 6.83, -0.5), (1680097080000, 6.8, -0.5)]"
508,RUN,2023-02-23,24.43,"[25.049999999999997, 25.359999999999996]","[(1677162900000, 24.74, 1), (1677163440000, 24.43, -1)]"
509,RUN,2023-04-18,20.32,"[20.839999999999996, 21.099999999999994]","[(1681824780000, 20.58, 1), (1681825380000, 20.839999999999996, -0.5), (1681825500000, 20.65, -0.5)]"
510,RUN,2023-05-10,16.84,"[17.139799999999997, 17.289699999999996]","[(1683725580000, 16.9899, 1), (1683727260000, 17.139799999999997, -0.5), (1683727860000, 17.16, -0.5)]"
511,RUN,2023-05-30,17.18,"[17.46, 17.6]","[(1685453520000, 17.32, 1), (1685453580000, 17.46, -0.5), (1685454000000, 17.5, -0.5)]"
512,UPST,2023-02-15,18.2,"[20.276, 21.314]","[(1676471700000, 19.238, 1), (1676472060000, 20.276, -0.5), (1676472540000, 20.3501, -0.5)]"
513,UPST,2023-03-14,15.81,"[16.0212, 16.126799999999996]","[(1678801020000, 15.9156, 1), (1678801260000, 16.0212, -0.5), (1678801320000, 15.85, -0.5)]"
514,UPST,2023-05-25,26.83,"[27.25, 27.46]","[(1685021700000, 27.04, 1), (1685021760000, 26.83, -1)]"
515,UPST,2023-05-30,25.1,"[25.734, 26.051000000000002]","[(1685453520000, 25.417, 1), (1685453580000, 25.734, -0.5), (1685454060000, 26.1, -0.5)]"
516,UPST,2023-06-07,31.04,"[32.0, 32.480000000000004]","[(1686144780000, 31.52, 1), (1686144900000, 32.0, -0.5), (1686144960000, 30.87, -0.5)]"
517,RIOT,2023-02-02,7.11,"[7.2700000000000005, 7.3500000000000005]","[(1675348320000, 7.19, 1), (1675348380000, 7.2700000000000005, -0.5), (1675348740000, 7.24, -0.5)]"
518,RIOT,2023-03-17,7.34,"[7.4597999999999995, 7.519699999999999]","[(1679060160000, 7.3999, 1), (1679060220000, 7.4597999999999995, -0.5), (1679060280000, 7.405, -0.5)]"
519,RIOT,2023-03-20,8.34,"[8.600000000000001, 8.730000000000002]","[(1679319180000, 8.47, 1), (1679319240000, 8.34, -1)]"
520,RIOT,2023-04-26,11.58,"[11.819999999999999, 11.939999999999998]","[(1682515980000, 11.7, 1), (1682516040000, 11.58, -1)]"
521,RIOT,2023-05-15,10.69,"[10.910000000000002, 11.020000000000003]","[(1684157520000, 10.8, 1), (1684157580000, 10.910000000000002, -0.5), (1684157640000, 10.88, -0.5)]"
522,RIOT,2023-06-02,12.45,"[12.57, 12.63]","[(1685712780000, 12.51, 1), (1685712840000, 12.45, -1)]"
523,RIOT,2023-06-13,10.5,"[10.61, 10.665]","[(1686663180000, 10.555, 1), (1686663300000, 10.61, -0.5), (1686663360000, 10.54, -0.5)]"
524,TDOC,2023-03-14,24.98,"[25.400000000000002, 25.610000000000003]","[(1678800780000, 25.19, 1), (1678800840000, 24.98, -1)]"
525,TDOC,2023-04-27,27.11,"[27.65, 27.919999999999998]","[(1682602500000, 27.38, 1), (1682602620000, 27.11, -1)]"
526,AI,2023-02-02,22.1,"[22.659999999999997, 22.939999999999994]","[(1675348320000, 22.38, 1), (1675348380000, 22.659999999999997, -0.5), (1675348560000, 22.5, -0.5)]"
527,AI,2023-02-23,23.05,"[23.63, 23.919999999999998]","[(1677162720000, 23.34, 1), (1677162780000, 23.63, -0.5), (1677162960000, 23.25, -0.5)]"
528,AI,2023-03-03,24.03,"[25.729999999999997, 26.579999999999995]","[(1677853980000, 24.88, 1), (1677854760000, 25.729999999999997, -0.5), (1677855060000, 25.41, -0.5)]"
529,AI,2023-05-15,20.2,"[20.74, 21.009999999999998]","[(1684157520000, 20.47, 1), (1684157700000, 20.74, -0.5), (1684158180000, 20.72, -0.5)]"
530,AI,2023-05-23,27.6316,"[28.218400000000003, 28.511800000000004]","[(1684849200000, 27.925, 1), (1684849260000, 27.6316, -1)]"
531,AI,2023-05-25,29.23,"[29.877999999999997, 30.201999999999995]","[(1685021640000, 29.554, 1), (1685021700000, 29.877999999999997, -0.5), (1685021760000, 29.74, -0.5)]"
532,AI,2023-05-30,36.18,"[37.52, 38.190000000000005]","[(1685453640000, 36.85, 1), (1685453700000, 37.52, -0.5), (1685453760000, 36.6246, -0.5)]"
533,AI,2023-06-07,38.18,"[39.13999999999999, 39.61999999999999]","[(1686144720000, 38.66, 1), (1686144900000, 39.13999999999999, -0.5), (1686144960000, 38.4, -0.5)]"
534,AI,2023-06-13,37.71,"[38.60999999999999, 39.05999999999999]","[(1686663180000, 38.16, 1), (1686663300000, 38.60999999999999, -0.5), (1686663360000, 38.02, -0.5)]"
535,BTU,2023-02-14,26.44,"[27.4588, 27.9682]","[(1676385420000, 26.9494, 1), (1676385480000, 26.44, -1)]"
536,KSS,2023-04-04,24.03,"[24.29, 24.419999999999998]","[(1680615420000, 24.16, 1), (1680615540000, 24.03, -1)]"
537,KSS,2023-06-15,24.002,"[24.188, 24.281]","[(1686836160000, 24.095, 1), (1686836220000, 24.188, -0.5), (1686836280000, 24.06, -0.5)]"
538,JWN,2023-02-03,25.6,"[26.6792, 27.2188]","[(1675435020000, 26.1396, 1), (1675435440000, 26.6792, -0.5), (1675435680000, 26.22, -0.5)]"
539,JWN,2023-03-03,19.51,"[19.959999999999997, 20.184999999999995]","[(1677854100000, 19.735, 1), (1677854160000, 19.959999999999997, -0.5), (1677854280000, 19.64, -0.5)]"
540,JWN,2023-03-08,19.64,"[19.759999999999998, 19.819999999999997]","[(1678286100000, 19.7, 1), (1678286220000, 19.64, -1)]"
541,FL,2023-06-02,25.335,"[25.744999999999997, 25.949999999999996]","[(1685712720000, 25.54, 1), (1685712840000, 25.335, -1)]"
542,ARRY,2023-05-30,23.25,"[23.83, 24.119999999999997]","[(1685453580000, 23.54, 1), (1685454180000, 23.83, -0.5), (1685454360000, 23.62, -0.5)]"
543,TGTX,2023-05-10,34.11,"[34.83, 35.19]","[(1683725580000, 34.47, 1), (1683725640000, 34.11, -1)]"
544,VKTX,2023-04-27,19.51,"[20.109999999999996, 20.409999999999993]","[(1682602440000, 19.81, 1), (1682602500000, 20.109999999999996, -0.5), (1682602560000, 20.08, -0.5)]"
